"day","month","year","mintp","mxntp","p","evp"
28,10,2019,18.58,30.91,0,2.83296796682577
29,10,2019,18.4,30.83,0,2.75817056759557
30,10,2019,19.67,31.03,0,3.00888294421357
31,10,2019,18.75,31.28,0,3.10139714419184
1,11,2019,18.78,31.54,0,2.59327814948232
2,11,2019,18.89,30.16,0,2.15990817283026
3,11,2019,17.11,24.23,0.02,2.38763231407573
4,11,2019,15.09,28.84,0,2.94667796755908
5,11,2019,15.89,30.43,0,3.06459100191293
6,11,2019,15.88,29.86,0,3.61967152112434
7,11,2019,17.01,26.1,7.55,3.56863095705001
8,11,2019,14.64,28.54,0.94,2.69167568958759
9,11,2019,13.89,28.26,0,3.08781933503618
10,11,2019,13.27,27.12,0,2.5270339509233
11,11,2019,14.83,23.98,0,1.86589957981165
12,11,2019,13.9,24.85,0,2.09120406300451
13,11,2019,14.55,25.32,0,2.0812808656952
14,11,2019,16.61,25.01,0.12,1.65454156870406
15,11,2019,13.68,24.9,0.11,2.29023587206156
16,11,2019,13.9,25.21,0.55,2.54032988892318
17,11,2019,12.43,26.96,0,3.10809008914976
18,11,2019,11.24,26.31,0,2.4651404571023
19,11,2019,14,27.18,0,2.09650886099827
20,11,2019,14.93,25.66,0,1.82575115776156
21,11,2019,13.54,22.99,0,1.87398654717663
22,11,2019,13.37,22.8,0.07,1.91387428500479
23,11,2019,14.9,25.84,0.18,2.3619775044573
24,11,2019,14.08,26.29,0,2.27984697053596
25,11,2019,13.3,25.31,0,2.02485898640828
26,11,2019,13.41,21.94,10.12,2.03056391185245
27,11,2019,11.83,19.1,5.6,1.43949177327538
28,11,2019,13.21,22.92,3.59,1.57438831703107
29,11,2019,12,22.84,0.59,1.74611429221792
30,11,2019,10.78,22.8,0,1.9127307286723
1,12,2019,11.16,23.57,0,1.98960227457811
2,12,2019,10.29,23.53,0,2.17567883891449
3,12,2019,9.5,25.21,0,2.44577378803085
4,12,2019,10.44,24.49,0,1.59556638803629
5,12,2019,9.98,23.44,0,1.70747012936206
6,12,2019,9.65,24.39,0,2.17603436674534
7,12,2019,8.49,24.7,0,1.89766187462799
8,12,2019,11.3,24.01,0,1.84996640532564
9,12,2019,12.05,23.41,0,1.73806356622986
10,12,2019,10.7,23.33,0,1.76878337397523
11,12,2019,9.81,22.34,0,1.65521255985013
12,12,2019,12.22,18.24,1.08,1.61835157282486
13,12,2019,11,17.27,21.93,1.22445009659293
14,12,2019,8.61,18.69,0.11,1.36646861555332
15,12,2019,7.93,19.66,0,1.74795453722463
16,12,2019,5.86,19.19,0,1.63765668979273
17,12,2019,4.79,18.82,0,1.73393866747613
18,12,2019,3.58,19.34,0,1.67825242674185
19,12,2019,7.49,18.33,0,1.54627003393746
20,12,2019,7.33,19.04,0.01,1.7102250575858
21,12,2019,7.96,20.73,0,1.87224485452888
22,12,2019,5.28,20.42,0,1.95856421381804
23,12,2019,3.38,19.12,0,1.62608327943766
24,12,2019,3.79,18.21,0,1.55283109937796
25,12,2019,2.65,18.64,0,1.89263516700568
26,12,2019,1.41,16.93,0,1.69115297256856
27,12,2019,2.02,16.49,0,1.65606751146065
28,12,2019,-0.35,15.21,0,1.48429535406483
29,12,2019,0.07,16.34,0,1.49107095220214
30,12,2019,2.22,17.16,0,1.33118358159385
31,12,2019,0.76,15.14,0,1.34959524588163
1,1,2020,3.84,18,0,1.67445429060907
2,1,2020,7.02,19.8,0,1.68615445991839
3,1,2020,5.71,21.53,0,1.8744487871679
4,1,2020,8.31,19.63,0,1.72917261503365
5,1,2020,6.25,19.15,0.02,1.85484675495646
6,1,2020,9.09,13.02,16.41,0.974774673690351
7,1,2020,9.51,14.37,14.11,0.745838244142234
8,1,2020,6.35,17.39,1.34,1.24742100770005
9,1,2020,2.72,16.48,0,1.66589592355524
10,1,2020,1.44,18.26,0,2.16943594434729
11,1,2020,4.29,19.45,0,1.99330218845009
12,1,2020,7.76,21.03,0,1.91792681732271
13,1,2020,9.17,14.69,13.56,-2.36262864549033
14,1,2020,6.73,16.67,0.02,-3.33316371072763
15,1,2020,5.45,17.56,0,-2.55447196955481
16,1,2020,-99,-99,-99,9.06255487418967e-07
17,1,2020,-99,-99,-99,9.07288191700233e-07
